Building 60 5-fault (3 hop + 2 profile) musique_real hop examples (bench_seed=42, scan_limit=760)...
Built 60 examples. seeds=[0, 1, 2], model=llama-3.1-8b, arms=['direct', 'self_refine', 'full_regen', 'react', 'selfcheckgpt', 'reflexion', 'intro_specter']
  N=5 real_musique_hop_00001_3hop1__145290_443779_52195 seed=0 arm=direct: per_fault={'hop0': False, 'hop1': False, 'hop2': True, 'concise': True, 'english': True} all_resolved=False n_resolved=3/5 tokens=(1679,692)
  N=5 real_musique_hop_00009_3hop1__144439_443779_52195 seed=2 arm=direct: per_fault={'hop0': True, 'hop1': True, 'hop2': True, 'bullets': True, 'preamble': True} all_resolved=True n_resolved=5/5 tokens=(1829,458)
  N=5 real_musique_hop_00009_3hop1__144439_443779_52195 seed=2 arm=self_refine: per_fault={'hop0': True, 'hop1': True, 'hop2': True, 'bullets': True, 'preamble': True} all_resolved=True n_resolved=5/5 tokens=(4199,1118)
  N=5 real_musique_hop_00009_3hop1__144439_443779_52195 seed=2 arm=full_regen: per_fault={'hop0': False, 'hop1': False, 'hop2': True, 'bullets': True, 'preamble': True} all_resolved=False n_resolved=3/5 tokens=(3638,745)
  N=5 real_musique_hop_00009_3hop1__144439_443779_52195 seed=2 arm=react: per_fault={'hop0': False, 'hop1': False, 'hop2': True, 'bullets': True, 'preamble': True} all_resolved=False n_resolved=3/5 tokens=(3726,1266)
  N=5 real_musique_hop_00009_3hop1__144439_443779_52195 seed=2 arm=selfcheckgpt: per_fault={'hop0': True, 'hop1': True, 'hop2': True, 'bullets': True, 'preamble': True} all_resolved=True n_resolved=5/5 tokens=(10877,883)
  N=5 real_musique_hop_00009_3hop1__144439_443779_52195 seed=2 arm=reflexion: per_fault={'hop0': True, 'hop1': True, 'hop2': True, 'bullets': True, 'preamble': True} all_resolved=True n_resolved=5/5 tokens=(1829,458)
  N=5 real_musique_hop_00009_3hop1__144439_443779_52195 seed=2 arm=intro_specter: per_fault={'hop0': True, 'hop1': True, 'hop2': True, 'bullets': True, 'preamble': True} all_resolved=True n_resolved=5/5 tokens=(4373,1095)
  N=5 real_musique_hop_00010_3hop1__103440_443779_52195 seed=0 arm=direct: per_fault={'hop0': False, 'hop1': False, 'hop2': True, 'concise': True, 'preamble': True} all_resolved=False n_resolved=3/5 tokens=(1681,274)
  N=5 real_musique_hop_00010_3hop1__103440_443779_52195 seed=0 arm=self_refine: per_fault={'hop0': False, 'hop1': False, 'hop2': True, 'concise': True, 'preamble': True} all_resolved=False n_resolved=3/5 tokens=(3718,791)
  N=5 real_musique_hop_00010_3hop1__103440_443779_52195 seed=0 arm=full_regen: per_fault={'hop0': True, 'hop1': True, 'hop2': True, 'concise': True, 'preamble': True} all_resolved=True n_resolved=5/5 tokens=(3382,700)
  N=5 real_musique_hop_00010_3hop1__103440_443779_52195 seed=0 arm=react: per_fault={'hop0': True, 'hop1': True, 'hop2': True, 'concise': True, 'preamble': True} all_resolved=True n_resolved=5/5 tokens=(3415,940)
  N=5 real_musique_hop_00010_3hop1__103440_443779_52195 seed=0 arm=selfcheckgpt: per_fault={'hop0': False, 'hop1': False, 'hop2': True, 'concise': True, 'preamble': True} all_resolved=False n_resolved=3/5 tokens=(11677,710)
  N=5 real_musique_hop_00010_3hop1__103440_443779_52195 seed=0 arm=reflexion: per_fault={'hop0': False, 'hop1': False, 'hop2': True, 'concise': True, 'preamble': True} all_resolved=False n_resolved=3/5 tokens=(1681,274)
  N=5 real_musique_hop_00010_3hop1__103440_443779_52195 seed=0 arm=intro_specter: per_fault={'hop0': False, 'hop1': False, 'hop2': True, 'concise': True, 'preamble': True} all_resolved=False n_resolved=3/5 tokens=(3872,785)
  N=5 real_musique_hop_00010_3hop1__103440_443779_52195 seed=1 arm=direct: per_fault={'hop0': False, 'hop1': False, 'hop2': True, 'concise': True, 'preamble': True} all_resolved=False n_resolved=3/5 tokens=(1681,274)
  N=5 real_musique_hop_00010_3hop1__103440_443779_52195 seed=1 arm=self_refine: per_fault={'hop0': False, 'hop1': False, 'hop2': True, 'concise': True, 'preamble': True} all_resolved=False n_resolved=3/5 tokens=(3718,791)
  N=5 real_musique_hop_00010_3hop1__103440_443779_52195 seed=1 arm=full_regen: per_fault={'hop0': True, 'hop1': False, 'hop2': True, 'concise': True, 'preamble': True} all_resolved=False n_resolved=4/5 tokens=(3382,915)
  N=5 real_musique_hop_00010_3hop1__103440_443779_52195 seed=1 arm=react: per_fault={'hop0': True, 'hop1': True, 'hop2': True, 'concise': True, 'preamble': True} all_resolved=True n_resolved=5/5 tokens=(3415,940)
  N=5 real_musique_hop_00010_3hop1__103440_443779_52195 seed=1 arm=selfcheckgpt: per_fault={'hop0': False, 'hop1': False, 'hop2': True, 'concise': True, 'preamble': True} all_resolved=False n_resolved=3/5 tokens=(11440,474)
  N=5 real_musique_hop_00010_3hop1__103440_443779_52195 seed=1 arm=reflexion: per_fault={'hop0': False, 'hop1': False, 'hop2': True, 'concise': True, 'preamble': True} all_resolved=False n_resolved=3/5 tokens=(1681,274)
  N=5 real_musique_hop_00010_3hop1__103440_443779_52195 seed=1 arm=intro_specter: per_fault={'hop0': False, 'hop1': False, 'hop2': True, 'concise': True, 'preamble': True} all_resolved=False n_resolved=3/5 tokens=(3872,785)
  N=5 real_musique_hop_00010_3hop1__103440_443779_52195 seed=2 arm=direct: per_fault={'hop0': True, 'hop1': True, 'hop2': True, 'concise': True, 'preamble': True} all_resolved=True n_resolved=5/5 tokens=(1717,609)
  N=5 real_musique_hop_00010_3hop1__103440_443779_52195 seed=2 arm=self_refine: per_fault={'hop0': True, 'hop1': True, 'hop2': True, 'concise': True, 'preamble': True} all_resolved=True n_resolved=5/5 tokens=(4194,1813)
  N=5 real_musique_hop_00010_3hop1__103440_443779_52195 seed=2 arm=full_regen: per_fault={'hop0': True, 'hop1': True, 'hop2': True, 'concise': True, 'preamble': True} all_resolved=True n_resolved=5/5 tokens=(3398,950)
  N=5 real_musique_hop_00010_3hop1__103440_443779_52195 seed=2 arm=react: per_fault={'hop0': True, 'hop1': True, 'hop2': True, 'concise': True, 'preamble': True} all_resolved=True n_resolved=5/5 tokens=(3471,1391)
  N=5 real_musique_hop_00010_3hop1__103440_443779_52195 seed=2 arm=selfcheckgpt: per_fault={'hop0': True, 'hop1': True, 'hop2': True, 'concise': True, 'preamble': True} all_resolved=True n_resolved=5/5 tokens=(11600,884)
  N=5 real_musique_hop_00010_3hop1__103440_443779_52195 seed=2 arm=reflexion: per_fault={'hop0': True, 'hop1': True, 'hop2': True, 'concise': True, 'preamble': True} all_resolved=True n_resolved=5/5 tokens=(1717,609)
  N=5 real_musique_hop_00010_3hop1__103440_443779_52195 seed=2 arm=intro_specter: per_fault={'hop0': True, 'hop1': True, 'hop2': True, 'concise': True, 'preamble': True} all_resolved=True n_resolved=5/5 tokens=(4328,1476)
  N=5 real_musique_hop_00013_3hop1__654651_55349_651302 seed=0 arm=direct: per_fault={'hop0': False, 'hop1': False, 'hop2': True, 'concise': False, 'preamble': True} all_resolved=False n_resolved=2/5 tokens=(1890,362)
  N=5 real_musique_hop_00013_3hop1__654651_55349_651302 seed=0 arm=self_refine: per_fault={'hop0': False, 'hop1': False, 'hop2': True, 'concise': False, 'preamble': True} all_resolved=False n_resolved=2/5 tokens=(4244,1099)
  N=5 real_musique_hop_00013_3hop1__654651_55349_651302 seed=0 arm=full_regen: per_fault={'hop0': True, 'hop1': True, 'hop2': True, 'concise': True, 'preamble': True} all_resolved=True n_resolved=5/5 tokens=(3800,492)
  N=5 real_musique_hop_00013_3hop1__654651_55349_651302 seed=0 arm=react: per_fault={'hop0': True, 'hop1': True, 'hop2': True, 'concise': True, 'preamble': True} all_resolved=True n_resolved=5/5 tokens=(3833,1128)
  N=5 real_musique_hop_00013_3hop1__654651_55349_651302 seed=0 arm=selfcheckgpt: per_fault={'hop0': False, 'hop1': False, 'hop2': True, 'concise': True, 'preamble': True} all_resolved=False n_resolved=3/5 tokens=(12942,541)
  N=5 real_musique_hop_00013_3hop1__654651_55349_651302 seed=0 arm=reflexion: per_fault={'hop0': False, 'hop1': False, 'hop2': True, 'concise': False, 'preamble': True} all_resolved=False n_resolved=2/5 tokens=(1890,362)
  N=5 real_musique_hop_00013_3hop1__654651_55349_651302 seed=0 arm=intro_specter: per_fault={'hop0': False, 'hop1': False, 'hop2': True, 'concise': False, 'preamble': True} all_resolved=False n_resolved=2/5 tokens=(4398,779)
  N=5 real_musique_hop_00013_3hop1__654651_55349_651302 seed=1 arm=direct: per_fault={'hop0': False, 'hop1': False, 'hop2': True, 'concise': False, 'preamble': True} all_resolved=False n_resolved=2/5 tokens=(1890,362)
  N=5 real_musique_hop_00013_3hop1__654651_55349_651302 seed=1 arm=self_refine: per_fault={'hop0': False, 'hop1': False, 'hop2': True, 'concise': False, 'preamble': True} all_resolved=False n_resolved=2/5 tokens=(4244,1099)
  N=5 real_musique_hop_00013_3hop1__654651_55349_651302 seed=1 arm=full_regen: per_fault={'hop0': False, 'hop1': False, 'hop2': True, 'concise': True, 'preamble': True} all_resolved=False n_resolved=3/5 tokens=(3780,455)
  N=5 real_musique_hop_00013_3hop1__654651_55349_651302 seed=1 arm=react: per_fault={'hop0': True, 'hop1': True, 'hop2': True, 'concise': True, 'preamble': True} all_resolved=True n_resolved=5/5 tokens=(3833,1128)
  N=5 real_musique_hop_00013_3hop1__654651_55349_651302 seed=1 arm=selfcheckgpt: per_fault={'hop0': False, 'hop1': False, 'hop2': True, 'concise': False, 'preamble': True} all_resolved=False n_resolved=2/5 tokens=(11735,1146)
  N=5 real_musique_hop_00013_3hop1__654651_55349_651302 seed=1 arm=reflexion: per_fault={'hop0': False, 'hop1': False, 'hop2': True, 'concise': False, 'preamble': True} all_resolved=False n_resolved=2/5 tokens=(1890,362)
  N=5 real_musique_hop_00013_3hop1__654651_55349_651302 seed=1 arm=intro_specter: per_fault={'hop0': False, 'hop1': False, 'hop2': True, 'concise': False, 'preamble': True} all_resolved=False n_resolved=2/5 tokens=(4398,779)
  N=5 real_musique_hop_00013_3hop1__654651_55349_651302 seed=2 arm=direct: per_fault={'hop0': False, 'hop1': False, 'hop2': True, 'concise': False, 'preamble': True} all_resolved=False n_resolved=2/5 tokens=(1890,367)
  N=5 real_musique_hop_00013_3hop1__654651_55349_651302 seed=2 arm=self_refine: per_fault={'hop0': False, 'hop1': False, 'hop2': True, 'concise': False, 'preamble': True} all_resolved=False n_resolved=2/5 tokens=(4229,994)
  N=5 real_musique_hop_00013_3hop1__654651_55349_651302 seed=2 arm=full_regen: per_fault={'hop0': True, 'hop1': False, 'hop2': True, 'concise': True, 'preamble': True} all_resolved=False n_resolved=4/5 tokens=(3780,622)
  N=5 real_musique_hop_00013_3hop1__654651_55349_651302 seed=2 arm=react: per_fault={'hop0': True, 'hop1': True, 'hop2': False, 'concise': False, 'preamble': True} all_resolved=False n_resolved=3/5 tokens=(3853,1508)
  N=5 real_musique_hop_00013_3hop1__654651_55349_651302 seed=2 arm=selfcheckgpt: per_fault={'hop0': False, 'hop1': False, 'hop2': True, 'concise': False, 'preamble': True} all_resolved=False n_resolved=2/5 tokens=(11198,631)
  N=5 real_musique_hop_00013_3hop1__654651_55349_651302 seed=2 arm=reflexion: per_fault={'hop0': False, 'hop1': False, 'hop2': True, 'concise': False, 'preamble': True} all_resolved=False n_resolved=2/5 tokens=(1890,367)
  N=5 real_musique_hop_00013_3hop1__654651_55349_651302 seed=2 arm=intro_specter: per_fault={'hop0': False, 'hop1': False, 'hop2': True, 'concise': False, 'preamble': True} all_resolved=False n_resolved=2/5 tokens=(4403,886)
  N=5 real_musique_hop_00022_3hop1__106688_160713_77246 seed=0 arm=direct: per_fault={'hop0': False, 'hop1': False, 'hop2': True, 'concise': False, 'english': True} all_resolved=False n_resolved=2/5 tokens=(1974,865)
  N=5 real_musique_hop_00022_3hop1__106688_160713_77246 seed=0 arm=self_refine: per_fault={'hop0': False, 'hop1': False, 'hop2': True, 'concise': False, 'english': True} all_resolved=False n_resolved=2/5 tokens=(5114,2139)
  N=5 real_musique_hop_00022_3hop1__106688_160713_77246 seed=0 arm=full_regen: per_fault={'hop0': False, 'hop1': True, 'hop2': False, 'concise': False, 'english': True} all_resolved=False n_resolved=2/5 tokens=(3948,1434)
  N=5 real_musique_hop_00022_3hop1__106688_160713_77246 seed=0 arm=react: per_fault={'hop0': False, 'hop1': False, 'hop2': True, 'concise': True, 'english': True} all_resolved=False n_resolved=3/5 tokens=(4016,1256)
  N=5 real_musique_hop_00022_3hop1__106688_160713_77246 seed=0 arm=selfcheckgpt: per_fault={'hop0': False, 'hop1': False, 'hop2': True, 'concise': False, 'english': True} all_resolved=False n_resolved=2/5 tokens=(11432,993)
  N=5 real_musique_hop_00022_3hop1__106688_160713_77246 seed=0 arm=reflexion: per_fault={'hop0': False, 'hop1': False, 'hop2': True, 'concise': False, 'english': True} all_resolved=False n_resolved=2/5 tokens=(1974,865)
  N=5 real_musique_hop_00022_3hop1__106688_160713_77246 seed=0 arm=intro_specter: per_fault={'hop0': False, 'hop1': False, 'hop2': True, 'concise': False, 'english': True} all_resolved=False n_resolved=2/5 tokens=(5233,2190)
  N=5 real_musique_hop_00022_3hop1__106688_160713_77246 seed=1 arm=direct: per_fault={'hop0': False, 'hop1': False, 'hop2': True, 'concise': False, 'english': True} all_resolved=False n_resolved=2/5 tokens=(1974,865)
  N=5 real_musique_hop_00022_3hop1__106688_160713_77246 seed=1 arm=self_refine: per_fault={'hop0': False, 'hop1': False, 'hop2': True, 'concise': False, 'english': True} all_resolved=False n_resolved=2/5 tokens=(5114,2139)
  N=5 real_musique_hop_00022_3hop1__106688_160713_77246 seed=1 arm=full_regen: per_fault={'hop0': False, 'hop1': False, 'hop2': True, 'concise': True, 'english': True} all_resolved=False n_resolved=3/5 tokens=(3948,1602)
  N=5 real_musique_hop_00022_3hop1__106688_160713_77246 seed=1 arm=react: per_fault={'hop0': False, 'hop1': False, 'hop2': True, 'concise': True, 'english': True} all_resolved=False n_resolved=3/5 tokens=(4016,1256)
  N=5 real_musique_hop_00022_3hop1__106688_160713_77246 seed=1 arm=selfcheckgpt: per_fault={'hop0': False, 'hop1': False, 'hop2': True, 'concise': False, 'english': True} all_resolved=False n_resolved=2/5 tokens=(11474,1024)
  N=5 real_musique_hop_00022_3hop1__106688_160713_77246 seed=1 arm=reflexion: per_fault={'hop0': False, 'hop1': False, 'hop2': True, 'concise': False, 'english': True} all_resolved=False n_resolved=2/5 tokens=(1974,865)
  N=5 real_musique_hop_00022_3hop1__106688_160713_77246 seed=1 arm=intro_specter: per_fault={'hop0': False, 'hop1': False, 'hop2': True, 'concise': False, 'english': True} all_resolved=False n_resolved=2/5 tokens=(5233,2190)
  N=5 real_musique_hop_00022_3hop1__106688_160713_77246 seed=2 arm=direct: per_fault={'hop0': False, 'hop1': False, 'hop2': True, 'concise': True, 'english': True} all_resolved=False n_resolved=3/5 tokens=(1974,618)
  N=5 real_musique_hop_00022_3hop1__106688_160713_77246 seed=2 arm=self_refine: per_fault={'hop0': False, 'hop1': True, 'hop2': True, 'concise': False, 'english': True} all_resolved=False n_resolved=3/5 tokens=(4769,1753)
/Library/Frameworks/Python.framework/Versions/3.11/lib/python3.11/multiprocessing/resource_tracker.py:254: UserWarning: resource_tracker: There appear to be 1 leaked semaphore objects to clean up at shutdown
  warnings.warn('resource_tracker: There appear to be %d '
Resuming arm=direct: 31 (task_id, seed) rows already present, will be skipped.
Resuming arm=self_refine: 31 (task_id, seed) rows already present, will be skipped.
Resuming arm=full_regen: 31 (task_id, seed) rows already present, will be skipped.
Resuming arm=react: 30 (task_id, seed) rows already present, will be skipped.
Resuming arm=selfcheckgpt: 30 (task_id, seed) rows already present, will be skipped.
Resuming arm=reflexion: 30 (task_id, seed) rows already present, will be skipped.
Resuming arm=intro_specter: 30 (task_id, seed) rows already present, will be skipped.
Building 60 5-fault (3 hop + 2 profile) musique_real hop examples (bench_seed=42, scan_limit=760)...
Built 60 examples. seeds=[0, 1, 2], model=llama-3.1-8b, arms=['direct', 'self_refine', 'full_regen', 'react', 'selfcheckgpt', 'reflexion', 'intro_specter']
  N=5 real_musique_hop_00040_3hop1__107195_160713_77246 seed=0 arm=react: per_fault={'hop0': False, 'hop1': True, 'hop2': False, 'concise': True, 'english': True} all_resolved=False n_resolved=3/5 tokens=(4021,1504)
  N=5 real_musique_hop_00040_3hop1__107195_160713_77246 seed=0 arm=selfcheckgpt: per_fault={'hop0': False, 'hop1': True, 'hop2': True, 'concise': True, 'english': True} all_resolved=False n_resolved=4/5 tokens=(13671,1039)
  N=5 real_musique_hop_00040_3hop1__107195_160713_77246 seed=0 arm=reflexion: per_fault={'hop0': False, 'hop1': True, 'hop2': True, 'concise': True, 'english': True} all_resolved=False n_resolved=4/5 tokens=(1984,314)
  N=5 real_musique_hop_00040_3hop1__107195_160713_77246 seed=0 arm=intro_specter: per_fault={'hop0': False, 'hop1': True, 'hop2': True, 'concise': True, 'english': True} all_resolved=False n_resolved=4/5 tokens=(4518,898)
  N=5 real_musique_hop_00040_3hop1__107195_160713_77246 seed=1 arm=direct: per_fault={'hop0': False, 'hop1': True, 'hop2': True, 'concise': True, 'english': True} all_resolved=False n_resolved=4/5 tokens=(1984,314)
  N=5 real_musique_hop_00040_3hop1__107195_160713_77246 seed=1 arm=self_refine: per_fault={'hop0': False, 'hop1': True, 'hop2': True, 'concise': True, 'english': True} all_resolved=False n_resolved=4/5 tokens=(4384,853)
  N=5 real_musique_hop_00040_3hop1__107195_160713_77246 seed=1 arm=full_regen: per_fault={'hop0': False, 'hop1': False, 'hop2': False, 'concise': True, 'english': True} all_resolved=False n_resolved=2/5 tokens=(3968,596)
  N=5 real_musique_hop_00040_3hop1__107195_160713_77246 seed=1 arm=react: per_fault={'hop0': False, 'hop1': True, 'hop2': False, 'concise': True, 'english': True} all_resolved=False n_resolved=3/5 tokens=(4021,1504)
  N=5 real_musique_hop_00040_3hop1__107195_160713_77246 seed=1 arm=selfcheckgpt: per_fault={'hop0': False, 'hop1': True, 'hop2': True, 'concise': True, 'english': True} all_resolved=False n_resolved=4/5 tokens=(11717,1019)
  N=5 real_musique_hop_00040_3hop1__107195_160713_77246 seed=1 arm=reflexion: per_fault={'hop0': False, 'hop1': True, 'hop2': True, 'concise': True, 'english': True} all_resolved=False n_resolved=4/5 tokens=(1984,314)
  N=5 real_musique_hop_00040_3hop1__107195_160713_77246 seed=1 arm=intro_specter: per_fault={'hop0': False, 'hop1': True, 'hop2': True, 'concise': True, 'english': True} all_resolved=False n_resolved=4/5 tokens=(4518,898)
  N=5 real_musique_hop_00040_3hop1__107195_160713_77246 seed=2 arm=direct: per_fault={'hop0': False, 'hop1': True, 'hop2': False, 'concise': True, 'english': True} all_resolved=False n_resolved=3/5 tokens=(1984,277)
  N=5 real_musique_hop_00040_3hop1__107195_160713_77246 seed=2 arm=self_refine: per_fault={'hop0': False, 'hop1': False, 'hop2': False, 'concise': True, 'english': True} all_resolved=False n_resolved=2/5 tokens=(4327,754)
  N=5 real_musique_hop_00040_3hop1__107195_160713_77246 seed=2 arm=full_regen: per_fault={'hop0': False, 'hop1': False, 'hop2': True, 'concise': True, 'english': True} all_resolved=False n_resolved=3/5 tokens=(3968,589)
  N=5 real_musique_hop_00040_3hop1__107195_160713_77246 seed=2 arm=react: per_fault={'hop0': False, 'hop1': True, 'hop2': False, 'concise': True, 'english': True} all_resolved=False n_resolved=3/5 tokens=(4021,1467)
  N=5 real_musique_hop_00040_3hop1__107195_160713_77246 seed=2 arm=selfcheckgpt: per_fault={'hop0': False, 'hop1': True, 'hop2': True, 'concise': True, 'english': True} all_resolved=False n_resolved=4/5 tokens=(13678,481)
